"PADDD_ID","GeoDataTyp","Region","Country","ISO3166","WDPAID","Location_K","PACODE","primarynam","allnames","EventType","EnactedPro","YearPAGaze","YearPADDD","Cause","Areaaffect","Size_Pre","Size_Post","IUCN_pre","IUCN_post","Reversal","YR_Reverse","Offset","Systemic","Sys_Code","Supporting","Sources","Map_Details","Map_Sources","Notes","Date_Add","Last_Update","AddedBy","isLatestVe","Data_Status","Peer_Reviewed","Study_Link","Off_Type","Off_Area","Off_Details","Off_Source","Rev_Type","Rev_Area","Rev_Details","Rev_Source","Legal_Type","Marine","Marine_ZID","X","X.1","X.2","X.3","X.4","X.5","X.6"
"USA5DA0942F","Polygon","Northern America","United States of America","USA","999915","Y","unk","Haleakala National Park","Haleakala National Park, HALE","Downgrade","Proposed","1960","2011","Infrastructure","134.9094467","134.9094467","134.9094467","II","II","Y",2013,"N","Y","645B7E28","Cause: Infrastructure. Details:  Initial Proposal, April 2011: H.R. 1505 “This Act may be cited as the ‘‘National Security and Federal Lands Protection Act’’  A BILL To prohibit the Secretaries of the Interior and Agriculture from taking action on public lands which impede border security on such lands, and for other purposes.  (A) Construction and maintenance of roads. (B) Construction and maintenance of fences. (C) Use vehicles to patrol. (D) Installation, maintenance, and oper-8 ation of surveillance equipment and sensors. 9 (E) Use of aircraft. (F) Deployment of temporary tactical infrastructure, including forward operating bases.  with respect to certain sections of the international border between the United States and Mexico and between the United States and Canada shall be considered to apply to all land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of the international land borders of the United States for the activities of U.S. Customs and Border Protection described in subsection (b). (2) DESCRIPTION OF LAWS WAIVED.—The laws referred to in paragraph (1) are the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.), the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.), the Federal Water Pollution Control Act (33 U.S.C. 1251 et seq.), the National Historic Preservation Act (16 U.S.C. 470 et seq.), the Migratory Bird Treaty Act (16 U.S.C. 703 et seq.), the Clean Air Act (42 U.S.C. 7401 et seq.), the Archaeological Resources Protection Act of 1979 (16 U.S.C. 470aa et seq.), the Safe Drinking Water Act (42 U.S.C. 300f et seq.), the Noise Control Act of 1972 (42 U.S.C. 4901 et seq.), the Solid Waste Disposal Act (42 U.S.C. 6901 et seq.), the Comprehensive Environmental Response, Compensation, and Liability Act of 1980 (42 U.S.C. 9601 et seq.), Public Law 86–523 (16 U.S.C. 469 et seq.), the Act of June 8, 1906 (commonly known as the ‘‘Antiquities Act of 1906’’) (16 U.S.C. 431 et seq.)\"","H.R. 1505 National Security and Federal Lands Protection Act http://www.govtrack.us/congress/bills/112/hr1505/text; http://www.pewenvironment.org/news-room/other-resources/hr-1505-puts-public-lands-at-risk-85899361611; [Map] http://www.protectedlands.net/padus/","unk","unk","unk","2017","2019/05/01","RGK","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"USA634B5CC6","Polygon","Northern America","United States of America","USA","999913","Y","unk","Pu'uhonua o Honaunau National Historical Park","Pu'uhonua o Honaunau National Historical Park","Downgrade","Proposed","1978","2015","Infrastructure","0.815242548","0.815242548","0.815242548","III","III","Y",2017,"N","Y","AB55859A","Cause: Infrastructure. \"HR 399, Sec 13. SEC. 13. PROHIBITION ON ACTIONS THAT IMPEDE BORDER SECURITY ON CERTAIN FEDERAL LAND.
(a) Prohibition On Secretaries Of The Interior And Agriculture.—The Secretary of the Interior or the Secretary of Agriculture shall not impede, prohibit, or restrict activities of U.S. Customs and Border Protection on Federal land located within 100 miles of the United States border with Mexico and the United States border with Canada that is under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture, to execute search and rescue operations, and to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international borders. These authorities of U.S. Customs and Border Protection on such Federal land apply whether or not a state of emergency exists.
(b) Authorized Activities Of U.S. Customs And Border Protection.—U.S. Customs and Border Protection shall have immediate access to Federal land within 100 miles of the United States borders with Mexico and Canada that are under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture for purposes of conducting the following activities on such land to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international border:
(1) Construction and maintenance of roads.
(2) Construction and maintenance of barriers.
(3) Use of vehicles to patrol, apprehend, or rescue.
(4) Installation, maintenance, and operation of communications and surveillance equipment and sensors.
(5) Deployment of temporary tactical infrastructure.
(c) Clarification Relating To Waiver Authority.—
(1) IN GENERAL.—Notwithstanding any other provision of law (including any termination date relating to the waiver referred to in this subsection), the waiver by the Secretary of Homeland Security on April 1, 2008, under section 102(c)(1) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 (8 U.S.C. 1103 note; Public Law 104–208) of the laws described in paragraph (2) with respect to certain sections of the international borders between the United States and Mexico and the United States and Canada shall be considered to apply to all Federal land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of such international borders for the activities of U.S. Customs and Border Protection described in subsection (b).
(2) DESCRIPTION OF LAWS WAIVED.—The laws referred to in paragraph (1) are limited to the Wilderness Act (16 U.S.C. 1131 et seq.), the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.), the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.), the National Historic Preservation Act (16 U.S.C. 470 et seq.), Public Law 86–523 (16 U.S.C. 469 et seq.), the Act of June 8, 1906 (commonly known as the “Antiquities Act of 1906”; 16 U.S.C. 431 et seq.), the Wild and Scenic Rivers Act (16 U.S.C. 1271 et seq.), the Federal Land Policy and Management Act of 1976 (43 U.S.C. 1701 et seq.), the National Wildlife Refuge System Administration Act of 1966 (16 U.S.C. 668dd et seq.), the Fish and Wildlife Act of 1956 (16 U.S.C. 742a et seq.), the Fish and Wildlife Coordination Act (16 U.S.C. 661 et seq.), subchapter II of chapter 5, and chapter 7, of title 5, United States Code (commonly known as the “Administrative Procedure Act”), the National Park Service Organic Act (16 U.S.C. 1 et seq.), the General Authorities Act of 1970 (Public Law 91–383) (16 U.S.C. 1a–1 et seq.), sections 401(7), 403, and 404 of the National Parks and Recreation Act of 1978 (Public Law 95–625, 92 Stat. 3467), and the Arizona Desert Wilderness Act of 1990 (16 U.S.C. 1132 note; Public Law 101–628).
(d) Protection Of Legal Uses.—This section may not be construed to provide—
(1) authority to restrict legal uses, such as grazing, hunting, mining, or public-use recreational and backcountry airstrips on land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture; or
(2) any additional authority to restrict legal access to such land.
(e) Effect On State And Private Land.—This section shall—
(1) have no force or effect on State or private lands; and
(2) not provide authority on or access to State or private lands.
(f) Tribal Sovereignty.—Nothing in this section supersedes, replaces, negates, or diminishes treaties or other agreements between the United States and Indian tribes\"","HR 399: Secure our Borders First Act, S 208: Secure the Border First Act of 2015, https://www.congress.gov/bill/114th-congress/house-bill/399, https://www.congress.gov/bill/114th-congress/senate-bill/208/related-bills","unk","unk","unk","2017","2019/05/01","RGK","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"USA84050402","Polygon","Northern America","United States of America","USA","999910","Y","unk","Pearl Harbor National Wildlife Refuge","Pearl Harbor National Wildlife Refuge, Pearl Harbor National Wildlife Refuge","Downgrade","Proposed","1972","2011","Infrastructure","0.412464797","0.412464797","0.412464797","IV","IV","Y",2013,"N","Y","645B7E28","Cause: Infrastructure. Details:  Initial Proposal, April 2011: H.R. 1505 “This Act may be cited as the ‘‘National Security and Federal Lands Protection Act’’  A BILL To prohibit the Secretaries of the Interior and Agriculture from taking action on public lands which impede border security on such lands, and for other purposes.  (A) Construction and maintenance of roads. (B) Construction and maintenance of fences. (C) Use vehicles to patrol. (D) Installation, maintenance, and oper-8 ation of surveillance equipment and sensors. 9 (E) Use of aircraft. (F) Deployment of temporary tactical infrastructure, including forward operating bases.  with respect to certain sections of the international border between the United States and Mexico and between the United States and Canada shall be considered to apply to all land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of the international land borders of the United States for the activities of U.S. Customs and Border Protection described in subsection (b). (2) DESCRIPTION OF LAWS WAIVED.—The laws referred to in paragraph (1) are the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.), the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.), the Federal Water Pollution Control Act (33 U.S.C. 1251 et seq.), the National Historic Preservation Act (16 U.S.C. 470 et seq.), the Migratory Bird Treaty Act (16 U.S.C. 703 et seq.), the Clean Air Act (42 U.S.C. 7401 et seq.), the Archaeological Resources Protection Act of 1979 (16 U.S.C. 470aa et seq.), the Safe Drinking Water Act (42 U.S.C. 300f et seq.), the Noise Control Act of 1972 (42 U.S.C. 4901 et seq.), the Solid Waste Disposal Act (42 U.S.C. 6901 et seq.), the Comprehensive Environmental Response, Compensation, and Liability Act of 1980 (42 U.S.C. 9601 et seq.), Public Law 86–523 (16 U.S.C. 469 et seq.), the Act of June 8, 1906 (commonly known as the ‘‘Antiquities Act of 1906’’) (16 U.S.C. 431 et seq.)\"","H.R. 1505 National Security and Federal Lands Protection Act http://www.govtrack.us/congress/bills/112/hr1505/text; http://www.pewenvironment.org/news-room/other-resources/hr-1505-puts-public-lands-at-risk-85899361611; [Map] http://www.protectedlands.net/padus/","unk","unk","unk","2017","2019/05/01","RGK","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"USA845F8C46","Polygon","Northern America","United States of America","USA","999916","Y","unk","Hawai'i Volcanoes National Park","Hawai'i Volcanoes National Park","Downgrade","Proposed","1961","2015","Infrastructure","1451.383283","1451.383283","1451.383283","II","II","Y",2017,"N","Y","AB55859A","Cause: Infrastructure. \"HR 399, Sec 13. SEC. 13. PROHIBITION ON ACTIONS THAT IMPEDE BORDER SECURITY ON CERTAIN FEDERAL LAND.
(a) Prohibition On Secretaries Of The Interior And Agriculture.—The Secretary of the Interior or the Secretary of Agriculture shall not impede, prohibit, or restrict activities of U.S. Customs and Border Protection on Federal land located within 100 miles of the United States border with Mexico and the United States border with Canada that is under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture, to execute search and rescue operations, and to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international borders. These authorities of U.S. Customs and Border Protection on such Federal land apply whether or not a state of emergency exists.
(b) Authorized Activities Of U.S. Customs And Border Protection.—U.S. Customs and Border Protection shall have immediate access to Federal land within 100 miles of the United States borders with Mexico and Canada that are under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture for purposes of conducting the following activities on such land to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international border:
(1) Construction and maintenance of roads.
(2) Construction and maintenance of barriers.
(3) Use of vehicles to patrol, apprehend, or rescue.
(4) Installation, maintenance, and operation of communications and surveillance equipment and sensors.
(5) Deployment of temporary tactical infrastructure.
(c) Clarification Relating To Waiver Authority.—
(1) IN GENERAL.—Notwithstanding any other provision of law (including any termination date relating to the waiver referred to in this subsection), the waiver by the Secretary of Homeland Security on April 1, 2008, under section 102(c)(1) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 (8 U.S.C. 1103 note; Public Law 104–208) of the laws described in paragraph (2) with respect to certain sections of the international borders between the United States and Mexico and the United States and Canada shall be considered to apply to all Federal land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of such international borders for the activities of U.S. Customs and Border Protection described in subsection (b).
(2) DESCRIPTION OF LAWS WAIVED.—The laws referred to in paragraph (1) are limited to the Wilderness Act (16 U.S.C. 1131 et seq.), the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.), the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.), the National Historic Preservation Act (16 U.S.C. 470 et seq.), Public Law 86–523 (16 U.S.C. 469 et seq.), the Act of June 8, 1906 (commonly known as the “Antiquities Act of 1906”; 16 U.S.C. 431 et seq.), the Wild and Scenic Rivers Act (16 U.S.C. 1271 et seq.), the Federal Land Policy and Management Act of 1976 (43 U.S.C. 1701 et seq.), the National Wildlife Refuge System Administration Act of 1966 (16 U.S.C. 668dd et seq.), the Fish and Wildlife Act of 1956 (16 U.S.C. 742a et seq.), the Fish and Wildlife Coordination Act (16 U.S.C. 661 et seq.), subchapter II of chapter 5, and chapter 7, of title 5, United States Code (commonly known as the “Administrative Procedure Act”), the National Park Service Organic Act (16 U.S.C. 1 et seq.), the General Authorities Act of 1970 (Public Law 91–383) (16 U.S.C. 1a–1 et seq.), sections 401(7), 403, and 404 of the National Parks and Recreation Act of 1978 (Public Law 95–625, 92 Stat. 3467), and the Arizona Desert Wilderness Act of 1990 (16 U.S.C. 1132 note; Public Law 101–628).
(d) Protection Of Legal Uses.—This section may not be construed to provide—
(1) authority to restrict legal uses, such as grazing, hunting, mining, or public-use recreational and backcountry airstrips on land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture; or
(2) any additional authority to restrict legal access to such land.
(e) Effect On State And Private Land.—This section shall—
(1) have no force or effect on State or private lands; and
(2) not provide authority on or access to State or private lands.
(f) Tribal Sovereignty.—Nothing in this section supersedes, replaces, negates, or diminishes treaties or other agreements between the United States and Indian tribes\"","HR 399: Secure our Borders First Act, S 208: Secure the Border First Act of 2015, https://www.congress.gov/bill/114th-congress/house-bill/399, https://www.congress.gov/bill/114th-congress/senate-bill/208/related-bills","unk","unk","unk","2017","2019/05/01","RGK","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"USA8EC38E2F","Polygon","Northern America","United States of America","USA","99994","Y","unk","Huleia National Wildlife Refuge","Huleia National Wildlife Refuge, HULEIA NATIONAL WILDLIFE REFUGE","Downgrade","Proposed","1973","2011","Infrastructure","0.970250176","0.970250176","0.970250176","IV","IV","Y",2013,"N","Y","645B7E28","Cause: Infrastructure. \"HR 399, Sec 13. SEC. 13. PROHIBITION ON ACTIONS THAT IMPEDE BORDER SECURITY ON CERTAIN FEDERAL LAND.
(a) Prohibition On Secretaries Of The Interior And Agriculture.—The Secretary of the Interior or the Secretary of Agriculture shall not impede, prohibit, or restrict activities of U.S. Customs and Border Protection on Federal land located within 100 miles of the United States border with Mexico and the United States border with Canada that is under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture, to execute search and rescue operations, and to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international borders. These authorities of U.S. Customs and Border Protection on such Federal land apply whether or not a state of emergency exists.
(b) Authorized Activities Of U.S. Customs And Border Protection.—U.S. Customs and Border Protection shall have immediate access to Federal land within 100 miles of the United States borders with Mexico and Canada that are under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture for purposes of conducting the following activities on such land to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international border:
(1) Construction and maintenance of roads.
(2) Construction and maintenance of barriers.
(3) Use of vehicles to patrol, apprehend, or rescue.
(4) Installation, maintenance, and operation of communications and surveillance equipment and sensors.
(5) Deployment of temporary tactical infrastructure.
(c) Clarification Relating To Waiver Authority.—
(1) IN GENERAL.—Notwithstanding any other provision of law (including any termination date relating to the waiver referred to in this subsection), the waiver by the Secretary of Homeland Security on April 1, 2008, under section 102(c)(1) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 (8 U.S.C. 1103 note; Public Law 104–208) of the laws described in paragraph (2) with respect to certain sections of the international borders between the United States and Mexico and the United States and Canada shall be considered to apply to all Federal land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of such international borders for the activities of U.S. Customs and Border Protection described in subsection (b).
(2) DESCRIPTION OF LAWS WAIVED.—The laws referred to in paragraph (1) are limited to the Wilderness Act (16 U.S.C. 1131 et seq.), the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.), the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.), the National Historic Preservation Act (16 U.S.C. 470 et seq.), Public Law 86–523 (16 U.S.C. 469 et seq.), the Act of June 8, 1906 (commonly known as the “Antiquities Act of 1906”; 16 U.S.C. 431 et seq.), the Wild and Scenic Rivers Act (16 U.S.C. 1271 et seq.), the Federal Land Policy and Management Act of 1976 (43 U.S.C. 1701 et seq.), the National Wildlife Refuge System Administration Act of 1966 (16 U.S.C. 668dd et seq.), the Fish and Wildlife Act of 1956 (16 U.S.C. 742a et seq.), the Fish and Wildlife Coordination Act (16 U.S.C. 661 et seq.), subchapter II of chapter 5, and chapter 7, of title 5, United States Code (commonly known as the “Administrative Procedure Act”), the National Park Service Organic Act (16 U.S.C. 1 et seq.), the General Authorities Act of 1970 (Public Law 91–383) (16 U.S.C. 1a–1 et seq.), sections 401(7), 403, and 404 of the National Parks and Recreation Act of 1978 (Public Law 95–625, 92 Stat. 3467), and the Arizona Desert Wilderness Act of 1990 (16 U.S.C. 1132 note; Public Law 101–628).
(d) Protection Of Legal Uses.—This section may not be construed to provide—
(1) authority to restrict legal uses, such as grazing, hunting, mining, or public-use recreational and backcountry airstrips on land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture; or
(2) any additional authority to restrict legal access to such land.
(e) Effect On State And Private Land.—This section shall—
(1) have no force or effect on State or private lands; and
(2) not provide authority on or access to State or private lands.
(f) Tribal Sovereignty.—Nothing in this section supersedes, replaces, negates, or diminishes treaties or other agreements between the United States and Indian tribes\"","H.R. 1505 National Security and Federal Lands Protection Act http://www.govtrack.us/congress/bills/112/hr1505/text; http://www.pewenvironment.org/news-room/other-resources/hr-1505-puts-public-lands-at-risk-85899361611; [Map] http://www.protectedlands.net/padus/","unk","unk","unk","2017","2019/05/01","RGK","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"USA9301B28E","Polygon","Northern America","United States of America","USA","999914","Y","unk","Puukohola Heiau National Historic Site","Puukohola Heiau National Historic Site, Puukohola Heiau National Historic Site","Downgrade","Proposed","1972","2011","Infrastructure","0.343208797","0.343208797","0.343208797","V","V","Y",2013,"N","Y","645B7E28","Cause: Infrastructure. Details:  Initial Proposal, April 2011: H.R. 1505 “This Act may be cited as the ‘‘National Security and Federal Lands Protection Act’’  A BILL To prohibit the Secretaries of the Interior and Agriculture from taking action on public lands which impede border security on such lands, and for other purposes.  (A) Construction and maintenance of roads. (B) Construction and maintenance of fences. (C) Use vehicles to patrol. (D) Installation, maintenance, and oper-8 ation of surveillance equipment and sensors. 9 (E) Use of aircraft. (F) Deployment of temporary tactical infrastructure, including forward operating bases.  with respect to certain sections of the international border between the United States and Mexico and between the United States and Canada shall be considered to apply to all land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of the international land borders of the United States for the activities of U.S. Customs and Border Protection described in subsection (b). (2) DESCRIPTION OF LAWS WAIVED.—The laws referred to in paragraph (1) are the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.), the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.), the Federal Water Pollution Control Act (33 U.S.C. 1251 et seq.), the National Historic Preservation Act (16 U.S.C. 470 et seq.), the Migratory Bird Treaty Act (16 U.S.C. 703 et seq.), the Clean Air Act (42 U.S.C. 7401 et seq.), the Archaeological Resources Protection Act of 1979 (16 U.S.C. 470aa et seq.), the Safe Drinking Water Act (42 U.S.C. 300f et seq.), the Noise Control Act of 1972 (42 U.S.C. 4901 et seq.), the Solid Waste Disposal Act (42 U.S.C. 6901 et seq.), the Comprehensive Environmental Response, Compensation, and Liability Act of 1980 (42 U.S.C. 9601 et seq.), Public Law 86–523 (16 U.S.C. 469 et seq.), the Act of June 8, 1906 (commonly known as the ‘‘Antiquities Act of 1906’’) (16 U.S.C. 431 et seq.)\"","H.R. 1505 National Security and Federal Lands Protection Act http://www.govtrack.us/congress/bills/112/hr1505/text; http://www.pewenvironment.org/news-room/other-resources/hr-1505-puts-public-lands-at-risk-85899361611; [Map] http://www.protectedlands.net/padus/","unk","unk","unk","2017","2019/05/01","RGK","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"USACB5CFF18","Polygon","Northern America","United States of America","USA","99992","Y","unk","Hakalau Forest National Wildlife Refuge","Hakalau Forest National Wildlife Refuge","Downgrade","Proposed","1985","2015","Infrastructure","153.8268964","153.8268964","153.8268964","IV","IV","Y",2017,"N","Y","AB55859A","Cause: Infrastructure. \"HR 399, Sec 13. SEC. 13. PROHIBITION ON ACTIONS THAT IMPEDE BORDER SECURITY ON CERTAIN FEDERAL LAND.
(a) Prohibition On Secretaries Of The Interior And Agriculture.—The Secretary of the Interior or the Secretary of Agriculture shall not impede, prohibit, or restrict activities of U.S. Customs and Border Protection on Federal land located within 100 miles of the United States border with Mexico and the United States border with Canada that is under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture, to execute search and rescue operations, and to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international borders. These authorities of U.S. Customs and Border Protection on such Federal land apply whether or not a state of emergency exists.
(b) Authorized Activities Of U.S. Customs And Border Protection.—U.S. Customs and Border Protection shall have immediate access to Federal land within 100 miles of the United States borders with Mexico and Canada that are under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture for purposes of conducting the following activities on such land to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international border:
(1) Construction and maintenance of roads.
(2) Construction and maintenance of barriers.
(3) Use of vehicles to patrol, apprehend, or rescue.
(4) Installation, maintenance, and operation of communications and surveillance equipment and sensors.
(5) Deployment of temporary tactical infrastructure.
(c) Clarification Relating To Waiver Authority.—
(1) IN GENERAL.—Notwithstanding any other provision of law (including any termination date relating to the waiver referred to in this subsection), the waiver by the Secretary of Homeland Security on April 1, 2008, under section 102(c)(1) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 (8 U.S.C. 1103 note; Public Law 104–208) of the laws described in paragraph (2) with respect to certain sections of the international borders between the United States and Mexico and the United States and Canada shall be considered to apply to all Federal land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of such international borders for the activities of U.S. Customs and Border Protection described in subsection (b).
(2) DESCRIPTION OF LAWS WAIVED.—The laws referred to in paragraph (1) are limited to the Wilderness Act (16 U.S.C. 1131 et seq.), the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.), the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.), the National Historic Preservation Act (16 U.S.C. 470 et seq.), Public Law 86–523 (16 U.S.C. 469 et seq.), the Act of June 8, 1906 (commonly known as the “Antiquities Act of 1906”; 16 U.S.C. 431 et seq.), the Wild and Scenic Rivers Act (16 U.S.C. 1271 et seq.), the Federal Land Policy and Management Act of 1976 (43 U.S.C. 1701 et seq.), the National Wildlife Refuge System Administration Act of 1966 (16 U.S.C. 668dd et seq.), the Fish and Wildlife Act of 1956 (16 U.S.C. 742a et seq.), the Fish and Wildlife Coordination Act (16 U.S.C. 661 et seq.), subchapter II of chapter 5, and chapter 7, of title 5, United States Code (commonly known as the “Administrative Procedure Act”), the National Park Service Organic Act (16 U.S.C. 1 et seq.), the General Authorities Act of 1970 (Public Law 91–383) (16 U.S.C. 1a–1 et seq.), sections 401(7), 403, and 404 of the National Parks and Recreation Act of 1978 (Public Law 95–625, 92 Stat. 3467), and the Arizona Desert Wilderness Act of 1990 (16 U.S.C. 1132 note; Public Law 101–628).
(d) Protection Of Legal Uses.—This section may not be construed to provide—
(1) authority to restrict legal uses, such as grazing, hunting, mining, or public-use recreational and backcountry airstrips on land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture; or
(2) any additional authority to restrict legal access to such land.
(e) Effect On State And Private Land.—This section shall—
(1) have no force or effect on State or private lands; and
(2) not provide authority on or access to State or private lands.
(f) Tribal Sovereignty.—Nothing in this section supersedes, replaces, negates, or diminishes treaties or other agreements between the United States and Indian tribes\"","HR 399: Secure our Borders First Act, S 208: Secure the Border First Act of 2015, https://www.congress.gov/bill/114th-congress/house-bill/399, https://www.congress.gov/bill/114th-congress/senate-bill/208/related-bills","unk","unk","unk","2017","2019/05/01","RGK","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"USAD4E7A778","Polygon","Northern America","United States of America","USA","999914","Y","unk","Puukohola Heiau National Historic Site","Puukohola Heiau National Historic Site","Downgrade","Proposed","1972","2015","Infrastructure","0.343208797","0.343208797","0.343208797","V","V","Y",2017,"N","Y","AB55859A","Cause: Infrastructure. \"HR 399, Sec 13. SEC. 13. PROHIBITION ON ACTIONS THAT IMPEDE BORDER SECURITY ON CERTAIN FEDERAL LAND.
(a) Prohibition On Secretaries Of The Interior And Agriculture.—The Secretary of the Interior or the Secretary of Agriculture shall not impede, prohibit, or restrict activities of U.S. Customs and Border Protection on Federal land located within 100 miles of the United States border with Mexico and the United States border with Canada that is under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture, to execute search and rescue operations, and to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international borders. These authorities of U.S. Customs and Border Protection on such Federal land apply whether or not a state of emergency exists.
(b) Authorized Activities Of U.S. Customs And Border Protection.—U.S. Customs and Border Protection shall have immediate access to Federal land within 100 miles of the United States borders with Mexico and Canada that are under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture for purposes of conducting the following activities on such land to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international border:
(1) Construction and maintenance of roads.
(2) Construction and maintenance of barriers.
(3) Use of vehicles to patrol, apprehend, or rescue.
(4) Installation, maintenance, and operation of communications and surveillance equipment and sensors.
(5) Deployment of temporary tactical infrastructure.
(c) Clarification Relating To Waiver Authority.—
(1) IN GENERAL.—Notwithstanding any other provision of law (including any termination date relating to the waiver referred to in this subsection), the waiver by the Secretary of Homeland Security on April 1, 2008, under section 102(c)(1) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 (8 U.S.C. 1103 note; Public Law 104–208) of the laws described in paragraph (2) with respect to certain sections of the international borders between the United States and Mexico and the United States and Canada shall be considered to apply to all Federal land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of such international borders for the activities of U.S. Customs and Border Protection described in subsection (b).
